,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
32,DF5,Linear Regression,Random Over Sampler,3,0.8360655737704918,0.5641025641025641,0.75,0.6875,0.7906976744186046,0.619718309859155,68.0,32.0,51,10,22,17
33,DF5,Linear Regression,Random Over Sampler,4,0.8484848484848485,0.5,0.7671232876712328,0.6296296296296297,0.8057553956834531,0.5573770491803278,73.0,27.0,56,10,17,17
34,DF5,Linear Regression,Random Over Sampler,5,0.8524590163934426,0.5128205128205128,0.7323943661971831,0.6896551724137931,0.787878787878788,0.5882352941176471,71.0,29.0,52,9,20,19
35,DF5,Linear Regression,Random Over Sampler,6,0.7777777777777778,0.5652173913043478,0.6774193548387096,0.6842105263157895,0.7241379310344828,0.6190476190476191,62.0,38.0,42,12,26,20
36,DF5,Linear Regression,Random Over Sampler,7,0.890625,0.4444444444444444,0.7402597402597403,0.6956521739130435,0.8085106382978724,0.5423728813559322,77.0,23.0,57,7,16,20
37,DF5,Linear Regression,Random Over Sampler,8,0.9032258064516129,0.6842105263157895,0.8235294117647058,0.8125,0.8615384615384616,0.742857142857143,68.0,32.0,56,6,26,12
38,DF5,Linear Regression,Random Over Sampler,9,0.8983050847457628,0.4634146341463415,0.7066666666666667,0.76,0.7910447761194029,0.5757575757575758,75.0,25.0,53,6,19,22
39,DF5,Linear Regression,Random Over Sampler,10,0.7777777777777778,0.5,0.6461538461538462,0.6571428571428571,0.7058823529411764,0.5679012345679013,65.0,35.0,42,12,23,23
40,DF5,Linear Regression,SMOTEENN,1,0.9454545454545454,0.5263157894736842,0.6582278481012658,0.9090909090909091,0.7761194029850746,0.6666666666666666,79.0,33.0,52,3,30,27
41,DF5,Linear Regression,SMOTEENN,2,0.8059701492537313,0.5227272727272727,0.72,0.6388888888888888,0.7605633802816901,0.575,75.0,36.0,54,13,23,21
42,DF5,Linear Regression,SMOTEENN,3,0.8524590163934426,0.48,0.6666666666666666,0.7272727272727273,0.7482014388489209,0.5783132530120482,78.0,33.0,52,9,24,26
43,DF5,Linear Regression,SMOTEENN,4,0.8888888888888888,0.46153846153846156,0.7529411764705882,0.6923076923076923,0.8152866242038216,0.553846153846154,85.0,26.0,64,8,18,21
44,DF5,Linear Regression,SMOTEENN,5,0.8333333333333334,0.47368421052631576,0.6,0.75,0.6976744186046512,0.5806451612903226,75.0,36.0,45,9,27,30
45,DF5,Linear Regression,SMOTEENN,6,0.8333333333333334,0.5263157894736842,0.625,0.7692307692307693,0.7142857142857143,0.625,72.0,39.0,45,9,30,27
46,DF5,Linear Regression,SMOTEENN,7,0.921875,0.5106382978723404,0.7195121951219512,0.8275862068965517,0.8082191780821918,0.631578947368421,82.0,29.0,59,5,24,23
47,DF5,Linear Regression,SMOTEENN,8,0.8688524590163934,0.42,0.6463414634146342,0.7241379310344828,0.7412587412587412,0.5316455696202531,82.0,29.0,53,8,21,29
48,DF5,Linear Regression,SMOTEENN,9,0.8235294117647058,0.5,0.5833333333333334,0.7692307692307693,0.6829268292682927,0.6060606060606061,72.0,39.0,42,9,30,30
49,DF5,Linear Regression,SMOTETomek,1,0.921875,0.5833333333333334,0.7468354430379747,0.8484848484848485,0.8251748251748252,0.691358024691358,79.0,33.0,59,5,28,20
50,DF5,Linear Regression,SMOTETomek,2,0.8309859154929577,0.6,0.7866666666666666,0.6666666666666666,0.8082191780821917,0.631578947368421,75.0,36.0,59,12,24,16
51,DF5,Linear Regression,SMOTETomek,3,0.8472222222222222,0.5641025641025641,0.782051282051282,0.6666666666666666,0.8133333333333332,0.611111111111111,78.0,33.0,61,11,22,17
52,DF5,Linear Regression,SMOTETomek,4,0.8674698795180723,0.5357142857142857,0.8470588235294118,0.5769230769230769,0.8571428571428572,0.5555555555555555,85.0,26.0,72,11,15,13
53,DF5,Linear Regression,SMOTETomek,5,0.8115942028985508,0.5476190476190477,0.7466666666666667,0.6388888888888888,0.7777777777777779,0.5897435897435898,75.0,36.0,56,13,23,19
54,DF5,Linear Regression,SMOTETomek,6,0.7681159420289855,0.5476190476190477,0.7361111111111112,0.5897435897435898,0.7517730496453902,0.5679012345679013,72.0,39.0,53,16,23,19
55,DF5,Linear Regression,SMOTETomek,7,0.9041095890410958,0.5789473684210527,0.8048780487804879,0.7586206896551724,0.8516129032258065,0.6567164179104478,82.0,29.0,66,7,22,16
56,DF5,Linear Regression,SMOTETomek,8,0.8441558441558441,0.5,0.7926829268292683,0.5862068965517241,0.8176100628930817,0.5396825396825397,82.0,29.0,65,12,17,17
57,DF5,Linear Regression,SMOTETomek,9,0.7878787878787878,0.5555555555555556,0.7222222222222222,0.6410256410256411,0.7536231884057971,0.5952380952380952,72.0,39.0,52,14,25,20
58,DF5c,Linear Regression,None,1,0.8181818181818182,0.6521739130434783,0.8873239436619719,0.5172413793103449,0.8513513513513514,0.576923076923077,71.0,29.0,63,14,15,8
59,DF5c,Linear Regression,None,2,0.7926829268292683,0.7222222222222222,0.9285714285714286,0.43333333333333335,0.855263157894737,0.5416666666666666,70.0,30.0,65,17,13,5
60,DF5c,Linear Regression,None,3,0.775,0.7,0.9117647058823529,0.4375,0.8378378378378379,0.5384615384615384,68.0,32.0,62,18,14,6
61,DF5c,Linear Regression,None,4,0.8095238095238095,0.6875,0.9315068493150684,0.4074074074074074,0.8662420382165604,0.5116279069767441,73.0,27.0,68,16,11,5
62,DF5c,Linear Regression,None,5,0.7631578947368421,0.4583333333333333,0.8169014084507042,0.3793103448275862,0.7891156462585034,0.4150943396226415,71.0,29.0,58,18,11,13
63,DF5c,Linear Regression,None,6,0.7088607594936709,0.7142857142857143,0.9032258064516129,0.39473684210526316,0.7943262411347518,0.5084745762711864,62.0,38.0,56,23,15,6
64,DF5c,Linear Regression,None,7,0.8125,0.4,0.8441558441558441,0.34782608695652173,0.8280254777070064,0.37209302325581395,77.0,23.0,65,15,8,12
65,DF5c,Linear Regression,None,8,0.8076923076923077,0.7727272727272727,0.9264705882352942,0.53125,0.863013698630137,0.6296296296296297,68.0,32.0,63,15,17,5
66,DF5c,Linear Regression,None,9,0.8552631578947368,0.5833333333333334,0.8666666666666667,0.56,0.8609271523178809,0.5714285714285714,75.0,25.0,65,11,14,10
67,DF5c,Linear Regression,None,10,0.75,0.75,0.9230769230769231,0.42857142857142855,0.8275862068965517,0.5454545454545454,65.0,35.0,60,20,15,5
68,DF5c,Linear Regression,SMOTE,1,0.9464285714285714,0.5909090909090909,0.7464788732394366,0.896551724137931,0.8346456692913385,0.7123287671232877,71.0,29.0,53,3,26,18
69,DF5c,Linear Regression,SMOTE,2,0.8333333333333334,0.5588235294117647,0.7857142857142857,0.6333333333333333,0.8088235294117647,0.59375,70.0,30.0,55,11,19,15
70,DF5c,Linear Regression,SMOTE,3,0.8059701492537313,0.5757575757575758,0.7941176470588235,0.59375,0.8,0.5846153846153846,68.0,32.0,54,13,19,14
71,DF5c,Linear Regression,SMOTE,4,0.8108108108108109,0.5,0.821917808219178,0.48148148148148145,0.8163265306122449,0.49056603773584906,73.0,27.0,60,14,13,13
72,DF5c,Linear Regression,SMOTE,5,0.803030303030303,0.47058823529411764,0.7464788732394366,0.5517241379310345,0.7737226277372262,0.507936507936508,71.0,29.0,53,13,16,18
73,DF5c,Linear Regression,SMOTE,6,0.7758620689655172,0.5952380952380952,0.7258064516129032,0.6578947368421053,0.7500000000000001,0.625,62.0,38.0,45,13,25,17
74,DF5c,Linear Regression,SMOTE,7,0.8805970149253731,0.45454545454545453,0.7662337662337663,0.6521739130434783,0.8194444444444445,0.5357142857142857,77.0,23.0,59,8,15,18
75,DF5c,Linear Regression,SMOTE,8,0.835820895522388,0.6363636363636364,0.8235294117647058,0.65625,0.8296296296296296,0.6461538461538462,68.0,32.0,56,11,21,12
76,DF5c,Linear Regression,SMOTE,9,0.8955223880597015,0.5454545454545454,0.8,0.72,0.8450704225352113,0.6206896551724138,75.0,25.0,60,7,18,15
77,DF5c,Linear Regression,SMOTE,10,0.8253968253968254,0.6486486486486487,0.8,0.6857142857142857,0.8125,0.6666666666666667,65.0,35.0,52,11,24,13
78,DF5c,Linear Regression,Random Under Sampler,1,0.9259259259259259,0.5434782608695652,0.704225352112676,0.8620689655172413,0.7999999999999999,0.6666666666666666,71.0,29.0,50,4,25,21
79,DF5c,Linear Regression,Random Under Sampler,2,0.8448275862068966,0.5,0.7,0.7,0.765625,0.5833333333333334,70.0,30.0,49,9,21,21
80,DF5c,Linear Regression,Random Under Sampler,3,0.819672131147541,0.5384615384615384,0.7352941176470589,0.65625,0.7751937984496124,0.5915492957746479,68.0,32.0,50,11,21,18
81,DF5c,Linear Regression,Random Under Sampler,4,0.8208955223880597,0.45454545454545453,0.7534246575342466,0.5555555555555556,0.7857142857142858,0.5,73.0,27.0,55,12,15,18
82,DF5c,Linear Regression,Random Under Sampler,5,0.8448275862068966,0.47619047619047616,0.6901408450704225,0.6896551724137931,0.7596899224806202,0.5633802816901408,71.0,29.0,49,9,20,22
83,DF5c,Linear Regression,Random Under Sampler,6,0.7272727272727273,0.5111111111111111,0.6451612903225806,0.6052631578947368,0.6837606837606838,0.5542168674698796,62.0,38.0,40,15,23,22
84,DF5c,Linear Regression,Random Under Sampler,7,0.8813559322033898,0.3902439024390244,0.6753246753246753,0.6956521739130435,0.7647058823529411,0.5000000000000001,77.0,23.0,52,7,16,25
85,DF5c,Linear Regression,Random Under Sampler,8,0.8909090909090909,0.5777777777777777,0.7205882352941176,0.8125,0.7967479674796749,0.6753246753246752,68.0,32.0,49,6,26,19
86,DF5c,Linear Regression,Random Under Sampler,9,0.9016393442622951,0.48717948717948717,0.7333333333333333,0.76,0.8088235294117647,0.59375,75.0,25.0,55,6,19,20
87,DF5c,Linear Regression,Random Under Sampler,10,0.8148148148148148,0.5434782608695652,0.676923076923077,0.7142857142857143,0.7394957983193278,0.617283950617284,65.0,35.0,44,10,25,21
