,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
43,DF5,LGBMClassifier,SMOTEENN,4,0.8088235294117647,0.4375,0.7534246575342466,0.5185185185185185,0.7801418439716311,0.47457627118644063,73.0,27.0,55,13,14,18
44,DF5,LGBMClassifier,SMOTEENN,5,0.8305084745762712,0.4634146341463415,0.6901408450704225,0.6551724137931034,0.7538461538461537,0.5428571428571429,71.0,29.0,49,10,19,22
45,DF5,LGBMClassifier,SMOTEENN,6,0.75,0.5208333333333334,0.6290322580645161,0.6578947368421053,0.6842105263157896,0.5813953488372092,62.0,38.0,39,13,25,23
46,DF5,LGBMClassifier,SMOTEENN,7,0.9,0.425,0.7012987012987013,0.7391304347826086,0.7883211678832117,0.5396825396825397,77.0,23.0,54,6,17,23
47,DF5,LGBMClassifier,SMOTEENN,8,0.8928571428571429,0.5909090909090909,0.7352941176470589,0.8125,0.806451612903226,0.6842105263157896,68.0,32.0,50,6,26,18
48,DF5,LGBMClassifier,SMOTEENN,9,0.8524590163934426,0.41025641025641024,0.6933333333333334,0.64,0.7647058823529411,0.5,75.0,25.0,52,9,16,23
49,DF5,LGBMClassifier,SMOTEENN,10,0.8035714285714286,0.5454545454545454,0.6923076923076923,0.6857142857142857,0.7438016528925621,0.6075949367088607,65.0,35.0,45,11,24,20
50,DF5,LGBMClassifier,SMOTETomek,1,0.8823529411764706,0.65625,0.8450704225352113,0.7241379310344828,0.8633093525179857,0.6885245901639345,71.0,29.0,60,8,21,11
51,DF5,LGBMClassifier,SMOTETomek,2,0.8051948051948052,0.6521739130434783,0.8857142857142857,0.5,0.8435374149659864,0.5660377358490566,70.0,30.0,62,15,15,8
52,DF5,LGBMClassifier,SMOTETomek,3,0.7733333333333333,0.6,0.8529411764705882,0.46875,0.8111888111888111,0.5263157894736842,68.0,32.0,58,17,15,10
53,DF5,LGBMClassifier,SMOTETomek,4,0.8333333333333334,0.5357142857142857,0.821917808219178,0.5555555555555556,0.8275862068965517,0.5454545454545454,73.0,27.0,60,12,15,13
54,DF5,LGBMClassifier,SMOTETomek,5,0.7638888888888888,0.42857142857142855,0.7746478873239436,0.41379310344827586,0.7692307692307692,0.42105263157894735,71.0,29.0,55,17,12,16
55,DF5,LGBMClassifier,SMOTETomek,6,0.7014925373134329,0.5454545454545454,0.7580645161290323,0.47368421052631576,0.7286821705426356,0.5070422535211268,62.0,38.0,47,20,18,15
56,DF5,LGBMClassifier,SMOTETomek,7,0.8461538461538461,0.5,0.8571428571428571,0.4782608695652174,0.8516129032258064,0.4888888888888889,77.0,23.0,66,12,11,11
57,DF5,LGBMClassifier,SMOTETomek,8,0.8484848484848485,0.6470588235294118,0.8235294117647058,0.6875,0.8358208955223881,0.6666666666666667,68.0,32.0,56,10,22,12
58,DF5,LGBMClassifier,SMOTETomek,9,0.8493150684931506,0.5185185185185185,0.8266666666666667,0.56,0.8378378378378378,0.5384615384615384,75.0,25.0,62,11,14,13
59,DF5,LGBMClassifier,SMOTETomek,10,0.796875,0.6111111111111112,0.7846153846153846,0.6285714285714286,0.7906976744186046,0.619718309859155,65.0,35.0,51,13,22,14
60,DF5c,LGBMClassifier,None,1,0.8243243243243243,0.6153846153846154,0.8591549295774648,0.5517241379310345,0.8413793103448276,0.5818181818181819,71.0,29.0,61,13,16,10
61,DF5c,LGBMClassifier,None,2,0.8589743589743589,0.8636363636363636,0.9571428571428572,0.6333333333333333,0.9054054054054054,0.7307692307692307,70.0,30.0,67,11,19,3
62,DF5c,LGBMClassifier,None,3,0.775,0.7,0.9117647058823529,0.4375,0.8378378378378379,0.5384615384615384,68.0,32.0,62,18,14,6
63,DF5c,LGBMClassifier,None,4,0.8271604938271605,0.6842105263157895,0.9178082191780822,0.48148148148148145,0.8701298701298701,0.5652173913043478,73.0,27.0,67,14,13,6
64,DF5c,LGBMClassifier,None,5,0.8082191780821918,0.5555555555555556,0.8309859154929577,0.5172413793103449,0.8194444444444445,0.5357142857142857,71.0,29.0,59,14,15,12
65,DF5c,LGBMClassifier,None,6,0.6973684210526315,0.625,0.8548387096774194,0.39473684210526316,0.7681159420289855,0.48387096774193544,62.0,38.0,53,23,15,9
66,DF5c,LGBMClassifier,None,7,0.8157894736842105,0.375,0.8051948051948052,0.391304347826087,0.8104575163398693,0.3829787234042554,77.0,23.0,62,14,9,15
67,DF5c,LGBMClassifier,None,8,0.8133333333333334,0.72,0.8970588235294118,0.5625,0.8531468531468531,0.631578947368421,68.0,32.0,61,14,18,7
68,DF5c,LGBMClassifier,None,9,0.8717948717948718,0.6818181818181818,0.9066666666666666,0.6,0.8888888888888887,0.6382978723404256,75.0,25.0,68,10,15,7
69,DF5c,LGBMClassifier,None,10,0.8059701492537313,0.6666666666666666,0.8307692307692308,0.6285714285714286,0.8181818181818182,0.6470588235294118,65.0,35.0,54,13,22,11
70,DF5c,LGBMClassifier,SMOTE,1,0.890625,0.6111111111111112,0.8028169014084507,0.7586206896551724,0.8444444444444446,0.676923076923077,71.0,29.0,57,7,22,14
71,DF5c,LGBMClassifier,SMOTE,2,0.8205128205128205,0.7272727272727273,0.9142857142857143,0.5333333333333333,0.8648648648648648,0.6153846153846153,70.0,30.0,64,14,16,6
72,DF5c,LGBMClassifier,SMOTE,3,0.7692307692307693,0.6363636363636364,0.8823529411764706,0.4375,0.8219178082191781,0.5185185185185185,68.0,32.0,60,18,14,8
73,DF5c,LGBMClassifier,SMOTE,4,0.8311688311688312,0.6086956521739131,0.8767123287671232,0.5185185185185185,0.8533333333333334,0.5599999999999999,73.0,27.0,64,13,14,9
74,DF5c,LGBMClassifier,SMOTE,5,0.7910447761194029,0.45454545454545453,0.7464788732394366,0.5172413793103449,0.7681159420289855,0.4838709677419355,71.0,29.0,53,14,15,18
75,DF5c,LGBMClassifier,SMOTE,6,0.7605633802816901,0.7241379310344828,0.8709677419354839,0.5526315789473685,0.8120300751879699,0.6268656716417911,62.0,38.0,54,17,21,8
76,DF5c,LGBMClassifier,SMOTE,7,0.8472222222222222,0.42857142857142855,0.7922077922077922,0.5217391304347826,0.8187919463087249,0.47058823529411764,77.0,23.0,61,11,12,16
77,DF5c,LGBMClassifier,SMOTE,8,0.8243243243243243,0.7307692307692307,0.8970588235294118,0.59375,0.8591549295774648,0.6551724137931033,68.0,32.0,61,13,19,7
78,DF5c,LGBMClassifier,SMOTE,9,0.8805970149253731,0.5151515151515151,0.7866666666666666,0.68,0.8309859154929576,0.5862068965517241,75.0,25.0,59,8,17,16
79,DF5c,LGBMClassifier,SMOTE,10,0.7794117647058824,0.625,0.8153846153846154,0.5714285714285714,0.7969924812030074,0.5970149253731343,65.0,35.0,53,15,20,12
80,DF5c,LGBMClassifier,Random Under Sampler,1,0.8870967741935484,0.5789473684210527,0.7746478873239436,0.7586206896551724,0.8270676691729323,0.6567164179104478,71.0,29.0,55,7,22,16
81,DF5c,LGBMClassifier,Random Under Sampler,2,0.8571428571428571,0.5675675675675675,0.7714285714285715,0.7,0.81203007518797,0.626865671641791,70.0,30.0,54,9,21,16
82,DF5c,LGBMClassifier,Random Under Sampler,3,0.8153846153846154,0.5714285714285714,0.7794117647058824,0.625,0.7969924812030074,0.5970149253731343,68.0,32.0,53,12,20,15
83,DF5c,LGBMClassifier,Random Under Sampler,4,0.890625,0.5555555555555556,0.7808219178082192,0.7407407407407407,0.8321167883211679,0.634920634920635,73.0,27.0,57,7,20,16
84,DF5c,LGBMClassifier,Random Under Sampler,5,0.82,0.4,0.5774647887323944,0.6896551724137931,0.6776859504132231,0.5063291139240508,71.0,29.0,41,9,20,30
85,DF5c,LGBMClassifier,Random Under Sampler,6,0.7037037037037037,0.4782608695652174,0.6129032258064516,0.5789473684210527,0.6551724137931035,0.5238095238095238,62.0,38.0,38,16,22,24
86,DF5c,LGBMClassifier,Random Under Sampler,7,0.864406779661017,0.36585365853658536,0.6623376623376623,0.6521739130434783,0.75,0.46874999999999994,77.0,23.0,51,8,15,26
87,DF5c,LGBMClassifier,Random Under Sampler,8,0.8958333333333334,0.5192307692307693,0.6323529411764706,0.84375,0.7413793103448276,0.6428571428571429,68.0,32.0,43,5,27,25
88,DF5c,LGBMClassifier,Random Under Sampler,9,0.8870967741935484,0.47368421052631576,0.7333333333333333,0.72,0.8029197080291971,0.5714285714285714,75.0,25.0,55,7,18,20
89,DF5c,LGBMClassifier,Random Under Sampler,10,0.8333333333333334,0.5652173913043478,0.6923076923076923,0.7428571428571429,0.7563025210084034,0.6419753086419753,65.0,35.0,45,9,26,20
90,DF5c,LGBMClassifier,Random Over Sampler,1,0.8529411764705882,0.59375,0.8169014084507042,0.6551724137931034,0.8345323741007195,0.6229508196721311,71.0,29.0,58,10,19,13
91,DF5c,LGBMClassifier,Random Over Sampler,2,0.8732394366197183,0.7241379310344828,0.8857142857142857,0.7,0.8794326241134751,0.711864406779661,70.0,30.0,62,9,21,8
92,DF5c,LGBMClassifier,Random Over Sampler,3,0.7375,0.55,0.8676470588235294,0.34375,0.7972972972972973,0.42307692307692313,68.0,32.0,59,21,11,9
93,DF5c,LGBMClassifier,Random Over Sampler,4,0.8375,0.7,0.9178082191780822,0.5185185185185185,0.8758169934640524,0.5957446808510639,73.0,27.0,67,13,14,6
94,DF5c,LGBMClassifier,Random Over Sampler,5,0.8,0.45714285714285713,0.7323943661971831,0.5517241379310345,0.7647058823529411,0.5,71.0,29.0,52,13,16,19
95,DF5c,LGBMClassifier,Random Over Sampler,6,0.7142857142857143,0.6,0.8064516129032258,0.47368421052631576,0.7575757575757576,0.5294117647058824,62.0,38.0,50,20,18,12
96,DF5c,LGBMClassifier,Random Over Sampler,7,0.8472222222222222,0.42857142857142855,0.7922077922077922,0.5217391304347826,0.8187919463087249,0.47058823529411764,77.0,23.0,61,11,12,16
97,DF5c,LGBMClassifier,Random Over Sampler,8,0.835820895522388,0.6363636363636364,0.8235294117647058,0.65625,0.8296296296296296,0.6461538461538462,68.0,32.0,56,11,21,12
98,DF5c,LGBMClassifier,Random Over Sampler,9,0.88,0.64,0.88,0.64,0.88,0.64,75.0,25.0,66,9,16,9
99,DF5c,LGBMClassifier,Random Over Sampler,10,0.7681159420289855,0.6129032258064516,0.8153846153846154,0.5428571428571428,0.7910447761194029,0.5757575757575757,65.0,35.0,53,16,19,12
100,DF5c,LGBMClassifier,SMOTEENN,1,0.8852459016393442,0.5641025641025641,0.7605633802816901,0.7586206896551724,0.8181818181818182,0.6470588235294118,71.0,29.0,54,7,22,17
101,DF5c,LGBMClassifier,SMOTEENN,2,0.8169014084507042,0.5862068965517241,0.8285714285714286,0.5666666666666667,0.822695035460993,0.576271186440678,70.0,30.0,58,13,17,12
102,DF5c,LGBMClassifier,SMOTEENN,3,0.7681159420289855,0.5161290322580645,0.7794117647058824,0.5,0.7737226277372262,0.5079365079365079,68.0,32.0,53,16,16,15
103,DF5c,LGBMClassifier,SMOTEENN,4,0.8450704225352113,0.5517241379310345,0.821917808219178,0.5925925925925926,0.8333333333333333,0.5714285714285714,73.0,27.0,60,11,16,13
104,DF5c,LGBMClassifier,SMOTEENN,5,0.75,0.35,0.6338028169014085,0.4827586206896552,0.6870229007633588,0.4057971014492754,71.0,29.0,45,15,14,26
105,DF5c,LGBMClassifier,SMOTEENN,6,0.746031746031746,0.5945945945945946,0.7580645161290323,0.5789473684210527,0.752,0.5866666666666667,62.0,38.0,47,16,22,15
106,DF5c,LGBMClassifier,SMOTEENN,7,0.8571428571428571,0.3783783783783784,0.7012987012987013,0.6086956521739131,0.7714285714285714,0.4666666666666667,77.0,23.0,54,9,14,23
107,DF5c,LGBMClassifier,SMOTEENN,8,0.7142857142857143,0.3783783783783784,0.6617647058823529,0.4375,0.6870229007633588,0.40579710144927533,68.0,32.0,45,18,14,23
108,DF5c,LGBMClassifier,SMOTEENN,9,0.8333333333333334,0.375,0.6666666666666666,0.6,0.7407407407407408,0.4615384615384615,75.0,25.0,50,10,15,25
109,DF5c,LGBMClassifier,SMOTEENN,10,0.7704918032786885,0.5384615384615384,0.7230769230769231,0.6,0.746031746031746,0.5675675675675675,65.0,35.0,47,14,21,18
110,DF5c,LGBMClassifier,SMOTETomek,1,0.875,0.5833333333333334,0.7887323943661971,0.7241379310344828,0.8296296296296297,0.6461538461538462,71.0,29.0,56,8,21,15
111,DF5c,LGBMClassifier,SMOTETomek,2,0.863013698630137,0.7407407407407407,0.9,0.6666666666666666,0.881118881118881,0.7017543859649122,70.0,30.0,63,10,20,7
112,DF5c,LGBMClassifier,SMOTETomek,3,0.7733333333333333,0.6,0.8529411764705882,0.46875,0.8111888111888111,0.5263157894736842,68.0,32.0,58,17,15,10
113,DF5c,LGBMClassifier,SMOTETomek,4,0.8378378378378378,0.5769230769230769,0.8493150684931506,0.5555555555555556,0.8435374149659863,0.5660377358490566,73.0,27.0,62,12,15,11
114,DF5c,LGBMClassifier,SMOTETomek,5,0.782608695652174,0.45161290322580644,0.7605633802816901,0.4827586206896552,0.7714285714285714,0.4666666666666667,71.0,29.0,54,15,14,17
115,DF5c,LGBMClassifier,SMOTETomek,6,0.7142857142857143,0.6,0.8064516129032258,0.47368421052631576,0.7575757575757576,0.5294117647058824,62.0,38.0,50,20,18,12
116,DF5c,LGBMClassifier,SMOTETomek,7,0.8717948717948718,0.5909090909090909,0.8831168831168831,0.5652173913043478,0.8774193548387098,0.5777777777777778,77.0,23.0,68,10,13,9
117,DF5c,LGBMClassifier,SMOTETomek,8,0.8088235294117647,0.59375,0.8088235294117647,0.59375,0.8088235294117648,0.59375,68.0,32.0,55,13,19,13
118,DF5c,LGBMClassifier,SMOTETomek,9,0.8873239436619719,0.5862068965517241,0.84,0.68,0.863013698630137,0.6296296296296295,75.0,25.0,63,8,17,12
119,DF5c,LGBMClassifier,SMOTETomek,10,0.78125,0.5833333333333334,0.7692307692307693,0.6,0.7751937984496126,0.591549295774648,65.0,35.0,50,14,21,15
