,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
80,DF5c,DecisionTreeClassifier,Random Under Sampler,1,0.875,0.5,0.6901408450704225,0.7586206896551724,0.7716535433070867,0.6027397260273972,71.0,29.0,49,7,22,22
81,DF5c,DecisionTreeClassifier,Random Under Sampler,2,0.7377049180327869,0.358974358974359,0.6428571428571429,0.4666666666666667,0.6870229007633588,0.40579710144927544,70.0,30.0,45,16,14,25
82,DF5c,DecisionTreeClassifier,Random Under Sampler,3,0.7884615384615384,0.4375,0.6029411764705882,0.65625,0.6833333333333333,0.525,68.0,32.0,41,11,21,27
83,DF5c,DecisionTreeClassifier,Random Under Sampler,4,0.859375,0.5,0.7534246575342466,0.6666666666666666,0.8029197080291972,0.5714285714285715,73.0,27.0,55,9,18,18
84,DF5c,DecisionTreeClassifier,Random Under Sampler,5,0.7884615384615384,0.375,0.5774647887323944,0.6206896551724138,0.6666666666666667,0.4675324675324676,71.0,29.0,41,11,18,30
85,DF5c,DecisionTreeClassifier,Random Under Sampler,6,0.7450980392156863,0.5102040816326531,0.6129032258064516,0.6578947368421053,0.672566371681416,0.574712643678161,62.0,38.0,38,13,25,24
86,DF5c,DecisionTreeClassifier,Random Under Sampler,7,0.7704918032786885,0.23076923076923078,0.6103896103896104,0.391304347826087,0.6811594202898551,0.2903225806451613,77.0,23.0,47,14,9,30
87,DF5c,DecisionTreeClassifier,Random Under Sampler,8,0.7592592592592593,0.41304347826086957,0.6029411764705882,0.59375,0.6721311475409837,0.4871794871794871,68.0,32.0,41,13,19,27
88,DF5c,DecisionTreeClassifier,Random Under Sampler,9,0.8545454545454545,0.37777777777777777,0.6266666666666667,0.68,0.7230769230769231,0.48571428571428565,75.0,25.0,47,8,17,28
89,DF5c,DecisionTreeClassifier,Random Under Sampler,10,0.7894736842105263,0.5348837209302325,0.6923076923076923,0.6571428571428571,0.7377049180327868,0.5897435897435898,65.0,35.0,45,12,23,20
90,DF5c,DecisionTreeClassifier,Random Over Sampler,1,0.8082191780821918,0.5555555555555556,0.8309859154929577,0.5172413793103449,0.8194444444444445,0.5357142857142857,71.0,29.0,59,14,15,12
91,DF5c,DecisionTreeClassifier,Random Over Sampler,2,0.7352941176470589,0.375,0.7142857142857143,0.4,0.7246376811594202,0.38709677419354843,70.0,30.0,50,18,12,20
92,DF5c,DecisionTreeClassifier,Random Over Sampler,3,0.7466666666666667,0.52,0.8235294117647058,0.40625,0.7832167832167831,0.45614035087719296,68.0,32.0,56,19,13,12
93,DF5c,DecisionTreeClassifier,Random Over Sampler,4,0.7605633802816901,0.3448275862068966,0.7397260273972602,0.37037037037037035,0.75,0.35714285714285715,73.0,27.0,54,17,10,19
94,DF5c,DecisionTreeClassifier,Random Over Sampler,5,0.78125,0.4166666666666667,0.704225352112676,0.5172413793103449,0.7407407407407407,0.46153846153846156,71.0,29.0,50,14,15,21
95,DF5c,DecisionTreeClassifier,Random Over Sampler,6,0.7,0.5,0.6774193548387096,0.5263157894736842,0.6885245901639343,0.5128205128205129,62.0,38.0,42,18,20,20
96,DF5c,DecisionTreeClassifier,Random Over Sampler,7,0.8260869565217391,0.3548387096774194,0.7402597402597403,0.4782608695652174,0.7808219178082192,0.40740740740740744,77.0,23.0,57,12,11,20
97,DF5c,DecisionTreeClassifier,Random Over Sampler,8,0.765625,0.4722222222222222,0.7205882352941176,0.53125,0.7424242424242423,0.4999999999999999,68.0,32.0,49,15,17,19
98,DF5c,DecisionTreeClassifier,Random Over Sampler,9,0.8235294117647058,0.40625,0.7466666666666667,0.52,0.7832167832167831,0.45614035087719296,75.0,25.0,56,12,13,19
99,DF5c,DecisionTreeClassifier,Random Over Sampler,10,0.7368421052631579,0.625,0.8615384615384616,0.42857142857142855,0.7943262411347517,0.5084745762711864,65.0,35.0,56,20,15,9
