,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
54,DF5,Logistic Regression,SMOTETomek,5,0.7971014492753623,0.4838709677419355,0.7746478873239436,0.5172413793103449,0.7857142857142857,0.5000000000000001,71.0,29.0,55,14,15,16
55,DF5,Logistic Regression,SMOTETomek,6,0.7818181818181819,0.5777777777777777,0.6935483870967742,0.6842105263157895,0.7350427350427351,0.6265060240963854,62.0,38.0,43,12,26,19
56,DF5,Logistic Regression,SMOTETomek,7,0.8676470588235294,0.4375,0.7662337662337663,0.6086956521739131,0.8137931034482758,0.5090909090909091,77.0,23.0,59,9,14,18
57,DF5,Logistic Regression,SMOTETomek,8,0.84375,0.6111111111111112,0.7941176470588235,0.6875,0.8181818181818182,0.6470588235294118,68.0,32.0,54,10,22,14
58,DF5,Logistic Regression,SMOTETomek,9,0.890625,0.5,0.76,0.72,0.8201438848920863,0.5901639344262295,75.0,25.0,57,7,18,18
59,DF5,Logistic Regression,SMOTETomek,10,0.7936507936507936,0.5945945945945946,0.7692307692307693,0.6285714285714286,0.7812500000000001,0.611111111111111,65.0,35.0,50,13,22,15
60,DF5c,Logistic Regression,None,1,0.8024691358024691,0.6842105263157895,0.9154929577464789,0.4482758620689655,0.8552631578947367,0.5416666666666666,71.0,29.0,65,16,13,6
61,DF5c,Logistic Regression,None,2,0.7674418604651163,0.7142857142857143,0.9428571428571428,0.3333333333333333,0.8461538461538461,0.4545454545454545,70.0,30.0,66,20,10,4
62,DF5c,Logistic Regression,None,3,0.7564102564102564,0.5909090909090909,0.8676470588235294,0.40625,0.8082191780821918,0.4814814814814815,68.0,32.0,59,19,13,9
63,DF5c,Logistic Regression,None,4,0.8214285714285714,0.75,0.9452054794520548,0.4444444444444444,0.8789808917197452,0.5581395348837209,73.0,27.0,69,15,12,4
64,DF5c,Logistic Regression,None,5,0.7692307692307693,0.5,0.8450704225352113,0.3793103448275862,0.8053691275167785,0.4313725490196078,71.0,29.0,60,18,11,11
65,DF5c,Logistic Regression,None,6,0.7236842105263158,0.7083333333333334,0.8870967741935484,0.4473684210526316,0.7971014492753624,0.5483870967741936,62.0,38.0,55,21,17,7
66,DF5c,Logistic Regression,None,7,0.7901234567901234,0.3157894736842105,0.8311688311688312,0.2608695652173913,0.810126582278481,0.28571428571428575,77.0,23.0,64,17,6,13
67,DF5c,Logistic Regression,None,8,0.7974683544303798,0.7619047619047619,0.9264705882352942,0.5,0.8571428571428572,0.6037735849056604,68.0,32.0,63,16,16,5
68,DF5c,Logistic Regression,None,9,0.8395061728395061,0.631578947368421,0.9066666666666666,0.48,0.8717948717948718,0.5454545454545454,75.0,25.0,68,13,12,7
69,DF5c,Logistic Regression,None,10,0.775,0.85,0.9538461538461539,0.4857142857142857,0.8551724137931034,0.6181818181818183,65.0,35.0,62,18,17,3
70,DF5c,Logistic Regression,SMOTE,1,0.9193548387096774,0.631578947368421,0.8028169014084507,0.8275862068965517,0.8571428571428572,0.716417910447761,71.0,29.0,57,5,24,14
71,DF5c,Logistic Regression,SMOTE,2,0.7866666666666666,0.56,0.8428571428571429,0.4666666666666667,0.8137931034482757,0.509090909090909,70.0,30.0,59,16,14,11
