,dataset,model,data balancing technique,fold,precision_1,precision_2,recall_1,recall_2,f1-score_1,f1-score_2,support_1,support_2,TP,FP,TN,FN
80,DF5c,RandomForestClassifier,Random Under Sampler,1,0.9056603773584906,0.5106382978723404,0.676056338028169,0.8275862068965517,0.7741935483870968,0.631578947368421,71.0,29.0,48,5,24,23
81,DF5c,RandomForestClassifier,Random Under Sampler,2,0.7714285714285715,0.4666666666666667,0.7714285714285715,0.4666666666666667,0.7714285714285715,0.4666666666666667,70.0,30.0,54,16,14,16
82,DF5c,RandomForestClassifier,Random Under Sampler,3,0.835820895522388,0.6363636363636364,0.8235294117647058,0.65625,0.8296296296296296,0.6461538461538462,68.0,32.0,56,11,21,12
83,DF5c,RandomForestClassifier,Random Under Sampler,4,0.7714285714285715,0.36666666666666664,0.7397260273972602,0.4074074074074074,0.7552447552447553,0.38596491228070173,73.0,27.0,54,16,11,19
84,DF5c,RandomForestClassifier,Random Under Sampler,5,0.7636363636363637,0.35555555555555557,0.5915492957746479,0.5517241379310345,0.6666666666666666,0.4324324324324324,71.0,29.0,42,13,16,29
85,DF5c,RandomForestClassifier,Random Under Sampler,6,0.7017543859649122,0.4883720930232558,0.6451612903225806,0.5526315789473685,0.6722689075630253,0.5185185185185185,62.0,38.0,40,17,21,22
86,DF5c,RandomForestClassifier,Random Under Sampler,7,0.90625,0.4722222222222222,0.7532467532467533,0.7391304347826086,0.822695035460993,0.5762711864406781,77.0,23.0,58,6,17,19
87,DF5c,RandomForestClassifier,Random Under Sampler,8,0.8571428571428571,0.5454545454545454,0.7058823529411765,0.75,0.7741935483870968,0.631578947368421,68.0,32.0,48,8,24,20
88,DF5c,RandomForestClassifier,Random Under Sampler,9,0.8769230769230769,0.4857142857142857,0.76,0.68,0.8142857142857143,0.5666666666666667,75.0,25.0,57,8,17,18
89,DF5c,RandomForestClassifier,Random Under Sampler,10,0.8392857142857143,0.5909090909090909,0.7230769230769231,0.7428571428571429,0.7768595041322314,0.6582278481012659,65.0,35.0,47,9,26,18
90,DF5c,RandomForestClassifier,Random Over Sampler,1,0.8133333333333334,0.6,0.8591549295774648,0.5172413793103449,0.8356164383561644,0.5555555555555556,71.0,29.0,61,14,15,10
91,DF5c,RandomForestClassifier,Random Over Sampler,2,0.7922077922077922,0.6086956521739131,0.8714285714285714,0.4666666666666667,0.8299319727891157,0.5283018867924527,70.0,30.0,61,16,14,9
92,DF5c,RandomForestClassifier,Random Over Sampler,3,0.759493670886076,0.6190476190476191,0.8823529411764706,0.40625,0.8163265306122449,0.49056603773584906,68.0,32.0,60,19,13,8
93,DF5c,RandomForestClassifier,Random Over Sampler,4,0.8205128205128205,0.5909090909090909,0.8767123287671232,0.48148148148148145,0.847682119205298,0.5306122448979591,73.0,27.0,64,14,13,9
94,DF5c,RandomForestClassifier,Random Over Sampler,5,0.7435897435897436,0.4090909090909091,0.8169014084507042,0.3103448275862069,0.778523489932886,0.35294117647058826,71.0,29.0,58,20,9,13
95,DF5c,RandomForestClassifier,Random Over Sampler,6,0.7012987012987013,0.6521739130434783,0.8709677419354839,0.39473684210526316,0.7769784172661871,0.49180327868852464,62.0,38.0,54,23,15,8
96,DF5c,RandomForestClassifier,Random Over Sampler,7,0.825,0.45,0.8571428571428571,0.391304347826087,0.8407643312101911,0.4186046511627907,77.0,23.0,66,14,9,11
97,DF5c,RandomForestClassifier,Random Over Sampler,8,0.7894736842105263,0.6666666666666666,0.8823529411764706,0.5,0.8333333333333333,0.5714285714285715,68.0,32.0,60,16,16,8
98,DF5c,RandomForestClassifier,Random Over Sampler,9,0.8271604938271605,0.5789473684210527,0.8933333333333333,0.44,0.858974358974359,0.5,75.0,25.0,67,14,11,8
99,DF5c,RandomForestClassifier,Random Over Sampler,10,0.7162162162162162,0.5384615384615384,0.8153846153846154,0.4,0.762589928057554,0.45901639344262296,65.0,35.0,53,21,14,12
100,DF5c,RandomForestClassifier,SMOTEENN,1,0.835820895522388,0.5454545454545454,0.7887323943661971,0.6206896551724138,0.8115942028985507,0.5806451612903226,71.0,29.0,56,11,18,15
101,DF5c,RandomForestClassifier,SMOTEENN,2,0.8082191780821918,0.5925925925925926,0.8428571428571429,0.5333333333333333,0.8251748251748252,0.5614035087719299,70.0,30.0,59,14,16,11
102,DF5c,RandomForestClassifier,SMOTEENN,3,0.7746478873239436,0.5517241379310345,0.8088235294117647,0.5,0.7913669064748201,0.5245901639344263,68.0,32.0,55,16,16,13
103,DF5c,RandomForestClassifier,SMOTEENN,4,0.8695652173913043,0.5806451612903226,0.821917808219178,0.6666666666666666,0.8450704225352113,0.6206896551724138,73.0,27.0,60,9,18,13
104,DF5c,RandomForestClassifier,SMOTEENN,5,0.7714285714285715,0.43333333333333335,0.7605633802816901,0.4482758620689655,0.7659574468085106,0.44067796610169496,71.0,29.0,54,16,13,17
105,DF5c,RandomForestClassifier,SMOTEENN,6,0.7377049180327869,0.5641025641025641,0.7258064516129032,0.5789473684210527,0.7317073170731708,0.5714285714285715,62.0,38.0,45,16,22,17
106,DF5c,RandomForestClassifier,SMOTEENN,7,0.8115942028985508,0.3225806451612903,0.7272727272727273,0.43478260869565216,0.767123287671233,0.37037037037037035,77.0,23.0,56,13,10,21
107,DF5c,RandomForestClassifier,SMOTEENN,8,0.78125,0.5,0.7352941176470589,0.5625,0.7575757575757576,0.5294117647058824,68.0,32.0,50,14,18,18
108,DF5c,RandomForestClassifier,SMOTEENN,9,0.8309859154929577,0.4482758620689655,0.7866666666666666,0.52,0.8082191780821917,0.48148148148148145,75.0,25.0,59,12,13,16
109,DF5c,RandomForestClassifier,SMOTEENN,10,0.7761194029850746,0.6060606060606061,0.8,0.5714285714285714,0.787878787878788,0.588235294117647,65.0,35.0,52,15,20,13
110,DF5c,RandomForestClassifier,SMOTETomek,1,0.8405797101449275,0.5806451612903226,0.8169014084507042,0.6206896551724138,0.8285714285714286,0.6000000000000001,71.0,29.0,58,11,18,13
111,DF5c,RandomForestClassifier,SMOTETomek,2,0.7922077922077922,0.6086956521739131,0.8714285714285714,0.4666666666666667,0.8299319727891157,0.5283018867924527,70.0,30.0,61,16,14,9
112,DF5c,RandomForestClassifier,SMOTETomek,3,0.7397260273972602,0.48148148148148145,0.7941176470588235,0.40625,0.7659574468085105,0.4406779661016949,68.0,32.0,54,19,13,14
113,DF5c,RandomForestClassifier,SMOTETomek,4,0.8076923076923077,0.5454545454545454,0.863013698630137,0.4444444444444444,0.8344370860927152,0.4897959183673469,73.0,27.0,63,15,12,10
114,DF5c,RandomForestClassifier,SMOTETomek,5,0.7534246575342466,0.4074074074074074,0.7746478873239436,0.3793103448275862,0.7638888888888888,0.39285714285714285,71.0,29.0,55,18,11,16
115,DF5c,RandomForestClassifier,SMOTETomek,6,0.7183098591549296,0.6206896551724138,0.8225806451612904,0.47368421052631576,0.7669172932330828,0.5373134328358208,62.0,38.0,51,20,18,11
116,DF5c,RandomForestClassifier,SMOTETomek,7,0.8333333333333334,0.45454545454545453,0.8441558441558441,0.43478260869565216,0.8387096774193548,0.4444444444444445,77.0,23.0,65,13,10,12
117,DF5c,RandomForestClassifier,SMOTETomek,8,0.7948717948717948,0.7272727272727273,0.9117647058823529,0.5,0.8493150684931507,0.5925925925925926,68.0,32.0,62,16,16,6
118,DF5c,RandomForestClassifier,SMOTETomek,9,0.8395061728395061,0.631578947368421,0.9066666666666666,0.48,0.8717948717948718,0.5454545454545454,75.0,25.0,68,13,12,7
119,DF5c,RandomForestClassifier,SMOTETomek,10,0.7605633802816901,0.6206896551724138,0.8307692307692308,0.5142857142857142,0.7941176470588235,0.5625,65.0,35.0,54,17,18,11
